"fromuserid","touserid","numbercalls","secondscalls"
"350070","350072","4","2668"
"350025","350038","9","3128"
"350017","350155","9","194"
"350157","350224","18","1788"
"397902","350355","17","2876"
"350001","350381","6","895"
"350024","350204","8","1312"
"350073","350396","1","343"
"350120","350373","13","456"
"350177","350193","20","1559"
"350034","350033","15","5044"
"350172","350167","13","2465"
"350007","357758","3","3001"
"350140","350135","7","2360"
"350040","350397","1","2965"
"491615","350389","19","3190"
"350156","350393","7","2142"
"350191","350364","4","1373"
"350096","350280","19","2658"
"350049","350042","18","1485"
"388018","350176","7","1456"
"350180","350186","8","150"
"350071","350029","11","2091"
"350093","350092","16","1189"
"350144","350400","9","3550"
"350132","350123","15","943"
"350153","350066","20","814"
"489312","350061","4","2384"
"350066","350162","16","2854"
"350127","350092","9","120"
"350078","350114","10","1907"
"350097","350132","23","1805"
"350052","350290","11","1362"
"350196","350128","3","3225"
"350123","350273","10","963"
"350147","350018","5","902"
"350146","350399","18","2688"
"350079","350337","4","1105"
"350083","350069","10","1516"
"350018","350020","2","2605"
"350070","350068","9","3273"
"350025","350230","19","1909"
"350017","350120","18","141"
"350157","350105","13","2115"
"397902","350360","8","1406"
"350024","350300","11","1250"
"350073","350031","15","4335"
"350120","350380","4","1815"
"350177","350297","12","438"
"350034","350129","1","1940"
"350172","350359","7","297"
"350007","350010","1","2109"
"350140","350058","16","3464"
"350040","397902","8","3411"
"350156","350395","17","3044"
"350191","350226","2","196"
"350096","350092","2","3001"
"350049","350043","5","668"
"388018","350045","11","182"
"350180","350013","20","2262"
"350071","350287","8","2897"
"350093","350165","4","831"
"350144","350131","6","3338"
"350132","350142","3","1441"
"350153","350162","9","2373"
"489312","350026","1","1893"
"350066","350354","3","1542"
"350127","350146","6","2425"
"350078","350391","12","261"
"350097","350139","19","2390"
"350052","350117","17","3071"
"350196","350255","8","2475"
"350123","350154","12","2782"
"350147","350360","16","1906"
"350146","397902","15","884"
"350079","350176","5","842"
"350083","350070","5","3814"
"350018","350116","1","1824"
"350070","350291","9","1936"
"350025","350388","10","511"
"350017","350366","18","3078"
"350157","350351","27","2196"
"397902","350362","17","1141"
"350024","350031","9","426"
"350073","350296","7","3056"
"350120","350381","21","1955"
"350177","350316","11","300"
"350034","350333","9","1676"
"350172","350186","15","401"
"350007","350014","3","705"
"350140","350154","7","953"
"350040","433648","2","312"
"350029","350337","1","612"
"350191","350372","10","1266"
"350096","350338","3","681"
"350049","350044","14","1640"
"388018","350099","5","3355"
"350180","350205","12","740"
"350093","350315","8","2012"
"350144","350254","6","2183"
"350132","350388","9","1996"
"350153","350024","8","301"
"350066","350373","11","368"
"350127","350296","19","2332"
"350078","350068","3","1494"
"350097","350144","18","2514"
"350052","350040","28","5211"
"350196","350274","18","3241"
"350123","350400","20","225"
"350147","350145","9","2662"
"350146","433648","16","239"
"350079","350099","18","424"
"350083","350071","14","1060"
"350018","350093","11","1519"
"350070","350076","14","2268"
"350025","350011","19","1100"
"350017","350397","2","777"
"350157","350155","13","569"
"397902","350373","37","4685"
"350024","350223","4","3437"
"350073","350058","20","1321"
"350120","350387","9","1530"
"350034","350106","25","4557"
"350172","350294","3","2948"
"350007","350011","11","2137"
"350140","350227","7","706"
"350040","650417","27","3390"
"350029","350026","14","2741"
"350191","350057","7","1574"
"350096","350093","6","3096"
"350049","350045","17","2000"
"388018","350076","15","1347"
"350180","357758","5","1038"
"350093","350088","2","1122"
"350144","350135","30","4469"
"350132","350365","16","3194"
"350153","350216","9","937"
"350066","350008","10","1848"
"350127","350123","15","231"
"350078","350080","7","3403"
"350097","350150","10","3004"
"350052","350190","10","925"
"350196","350232","14","2139"
"350123","350131","20","1573"
"350147","350241","15","184"
"350146","489312","17","2690"
"350079","350076","4","1760"
"350083","350072","10","2832"
"350018","350285","5","178"
"350070","350322","19","3020"
"350025","397902","9","1676"
"350017","350278","16","1032"
"350157","350113","17","1711"
"397902","350375","14","3237"
"350024","350235","17","1780"
"350073","350070","2","645"
"350120","489312","18","2741"
"350034","350256","6","1834"
"350172","350067","7","2154"
"350140","350185","17","347"
"350181","350001","8","3073"
"350029","350249","6","856"
"350191","350034","17","1239"
"350096","350097","20","1482"
"350049","350046","6","2698"
"388018","350172","14","809"
"350180","350182","5","3115"
"350093","350142","19","1770"
"350144","350166","13","845"
"350132","350042","3","1412"
"350153","650417","20","1119"
"350066","350062","19","2229"
"350127","350058","4","165"
"350078","350195","9","2146"
"350097","350159","6","2931"
"350052","350263","4","1894"
"350196","350382","3","3342"
"350123","350323","18","1779"
"350147","350026","20","2882"
"350064","350069","13","1194"
"350079","350395","2","324"
"350083","350073","19","3182"
"350018","350016","3","2375"
"350070","350157","10","3371"
"350025","350084","14","2298"
"350157","350167","11","990"
"397902","350378","3","1505"
"350024","350104","2","861"
"350073","350262","14","1570"
"350045","350042","15","3545"
"350034","350310","15","1298"
"350172","350121","8","3179"
"350140","350377","6","1986"
"350181","350027","10","1899"
"350029","350053","13","3271"
"350191","350322","12","7063"
"350049","350048","3","964"
"388018","350226","11","708"
"350180","350286","19","1389"
"350093","350388","1","2528"
"350144","350143","20","2709"
"350132","350127","1","3122"
"350153","350193","22","3575"
"350066","350381","13","299"
"350127","350250","8","2886"
"350078","350072","6","251"
"350097","350166","15","1378"
"350052","350221","15","1745"
"350196","350209","17","1897"
"350123","350135","17","1539"
"350147","350326","7","2203"
"350064","350119","4","3029"
"350079","350084","19","573"
"350083","350074","27","3450"
"350018","350166","18","2612"
"350070","350130","8","2600"
"350025","350042","18","1351"
"350157","350013","15","1108"
"397902","350390","8","1131"
"350024","350254","3","2062"
"350073","350143","15","249"
"350045","350046","4","142"
"350034","350041","13","1594"
"350172","350398","16","660"
"350181","350050","7","2057"
"350029","350299","8","847"
"350191","350280","16","3323"
"350049","350050","28","2547"
"350180","350175","13","725"
"350093","350269","20","3209"
"350144","350389","3","2016"
"350132","350181","14","139"
"350153","350020","7","1892"
"350066","350239","2","1598"
"350127","350269","18","3919"
"350078","397902","13","864"
"350097","350177","24","3452"
"350052","350006","7","3308"
"350196","350359","14","452"
"350123","350112","18","600"
"350147","350141","16","1986"
"350064","350054","15","2915"
"350079","350080","14","1999"
"350083","350075","12","144"
"350018","350389","16","3019"
"350070","350234","19","2569"
"350025","350307","22","4618"
"350157","350332","17","3461"
"397902","350392","8","4719"
"350024","350016","10","3437"
"350073","350108","8","1978"
"350045","350196","1","1339"
"350034","350191","15","747"
"350172","350075","4","1132"
"350181","350064","10","5049"
"350029","350030","20","2972"
"350191","350257","7","1265"
"350049","350051","3","1822"
"350180","350352","20","867"
"350093","350042","8","466"
"350144","350120","12","1792"
"350132","350392","5","894"
"350153","350147","12","1073"
"350066","350120","5","278"
"350127","350323","15","747"
"350078","350084","5","3053"
"350097","350183","20","683"
"350052","350367","6","4157"
"350196","350036","13","2252"
"350123","350358","9","2273"
"350147","350153","8","2966"
"350064","350073","6","2642"
"350079","350134","11","2229"
"350083","350076","9","2942"
"350018","350024","19","3264"
"350070","350073","4","1254"
"350025","350361","8","3158"
"350157","350344","19","1426"
"397902","350398","21","2612"
"350024","350208","5","1400"
"350073","350216","17","1212"
"350045","350346","8","1081"
"350034","350060","20","229"
"350172","350171","4","78"
"350181","350085","11","3529"
"350029","397902","6","547"
"350191","350353","7","1418"
"350049","350052","9","1637"
"350180","350317","12","1561"
"350093","350096","20","3567"
"350144","350366","13","139"
"350132","350219","3","213"
"350153","350070","14","2744"
"350066","350139","14","216"
"350127","350335","13","15"
"350078","350349","18","3095"
"350097","350187","20","832"
"350052","350002","19","2432"
"350196","350186","15","715"
"350123","350354","2","3137"
"350147","350364","15","247"
"350064","350058","1","233"
"350079","350230","12","55"
"350083","350077","10","3054"
"350018","350343","3","671"
"350070","350069","13","3554"
"350157","350159","17","1400"
"397902","650417","19","2530"
"350024","350262","12","1947"
"350073","350181","19","2354"
"350045","350054","5","1344"
"350034","350210","21","6649"
"350172","350321","15","2363"
"350181","350129","16","1143"
"350029","350372","15","1512"
"350191","350180","18","1450"
"350049","350053","11","2872"
"350180","350179","5","857"
"350093","350192","13","3450"
"350144","350139","8","162"
"350132","350400","19","2537"
"350153","350166","7","1634"
"350066","350212","4","3343"
"350127","350300","19","3521"
"350078","350076","18","2190"
"350097","350192","4","3575"
"350052","350152","1","522"
"350196","350240","8","425"
"350123","650417","7","2686"
"350147","350226","6","2434"
"350064","350062","8","398"
"350079","350107","13","2564"
"350083","350078","17","200"
"350018","350009","2","3482"
"350070","350143","17","1748"
"350157","350071","3","438"
"350121","350112","19","798"
"350024","350281","18","2472"
"350073","350074","10","1716"
"350045","350031","18","2477"
"350034","350072","4","3182"
"350181","350136","3","1971"
"350029","350080","10","2174"
"350191","350253","1","241"
"350049","350054","3","2837"
"350180","350275","16","2465"
"350093","350288","13","2038"
"350144","350193","6","3574"
"350132","350131","2","790"
"350153","350370","12","2414"
"350066","350093","15","1441"
"350127","350085","20","2796"
"350078","350088","16","3486"
"350097","350201","4","2663"
"350052","350302","11","1561"
"350196","350163","10","2487"
"350123","350193","11","2236"
"350064","350066","13","2542"
"350079","350257","18","21"
"350083","350079","3","418"
"350018","350297","7","3540"
"350070","350066","9","3220"
"350157","350163","20","8593"
"350121","350131","19","1607"
"350024","350293","2","2594"
"350073","350339","17","2463"
"350045","350085","1","1000"
"350034","350037","7","1432"
"350181","350156","3","270"
"350029","350207","6","535"
"350191","350211","10","921"
"350049","350055","23","8166"
"350180","350329","10","1351"
"350093","350392","17","19"
"350144","350151","6","1128"
"350132","350108","8","394"
"350153","350239","16","3368"
"350066","350070","18","282"
"350127","350327","1","3114"
"350078","350011","16","3589"
"350097","350207","5","2827"
"350052","350398","19","43"
"350196","350259","2","1143"
"350123","350116","13","308"
"350064","350074","3","3458"
"350079","350073","19","1158"
"350083","350080","11","3437"
"350070","350074","6","2070"
"350157","350271","19","684"
"350121","350116","9","2998"
"350024","350312","14","3229"
"350073","350239","16","5121"
"350045","350050","2","227"
"350034","350091","5","941"
"350181","350158","7","789"
"350029","350034","5","3322"
"350191","350307","15","1348"
"350049","350057","22","3885"
"350180","350356","13","1472"
"350093","350027","6","592"
"350144","350397","13","478"
"350132","350139","29","4438"
"350153","350347","2","2766"
"350066","350005","4","1893"
"350127","350339","16","1302"
"350078","350069","15","457"
"350097","350216","19","3440"
"350052","350075","12","3217"
"350196","350332","14","522"
"350123","350266","1","1754"
"350064","350070","5","589"
"350079","350284","7","3507"
"350083","350081","14","2255"
"350070","350151","18","1847"
"350157","350021","7","2595"
"350121","350120","8","2128"
"350024","350193","6","157"
"350073","350197","2","2499"
"350045","350350","11","3325"
"350034","350187","19","1671"
"350181","350167","1","1234"
"350029","350238","1","547"
"350191","350261","20","16"
"350049","350058","24","4531"
"350180","350129","6","629"
"350093","350004","11","5870"
"350144","350147","18","2666"
"350132","350331","22","2294"
"350153","350151","16","2374"
"350066","350097","16","1392"
"350127","350166","1","654"
"350078","350292","1","2443"
"350097","350218","7","2413"
"350196","350344","14","648"
"350123","350124","2","2765"
"350064","350155","19","341"
"350079","350111","20","3210"
"350083","350082","23","3317"
"350070","350205","8","628"
"350157","576832","14","699"
"350121","350128","20","2743"
"350024","350289","2","173"
"350073","350251","9","2495"
"350045","350058","11","3200"
"350034","350337","2","2283"
"350181","350170","9","405"
"350029","350192","37","3538"
"350191","350357","4","506"
"350049","350059","8","3372"
"350180","350183","1","1756"
"350093","350058","9","2283"
"350144","350316","5","1570"
"350132","350289","15","2965"
"350153","350343","2","1673"
"350066","350397","12","2385"
"350127","350312","18","3317"
"350078","350073","9","325"
"350097","350221","8","732"
"350196","350040","16","1044"
"350123","350370","6","2089"
"350064","350055","2","2836"
"350079","350046","19","2292"
"350083","350084","13","1"
"350070","350278","3","1808"
"350157","350052","5","1569"
"350121","350201","19","2932"
"350024","350020","8","2490"
"350073","350066","11","1668"
"350045","350035","8","82"
"350034","350314","5","1194"
"350181","350171","1","2717"
"350029","350296","20","1492"
"350191","350219","18","1681"
"350049","350061","9","1049"
"350180","388018","16","1820"
"350093","350304","8","1130"
"350144","350155","17","3552"
"350132","350104","4","472"
"350153","350074","14","2379"
"350066","350105","3","1314"
"350127","350366","3","903"
"350078","350373","6","676"
"350097","350222","13","2684"
"350196","350071","8","3596"
"350123","350197","9","1459"
"350064","433648","19","2282"
"350079","350077","3","211"
"350083","350085","17","2757"
"350070","433648","2","411"
"350157","350148","4","1290"
"350121","350124","27","3849"
"350024","350170","36","2357"
"350073","350078","13","2708"
"350045","350181","17","5"
"350034","350045","26","4477"
"350181","350172","20","1379"
"350029","350123","18","4224"
"350191","350215","10","118"
"350049","350063","1","1563"
"350180","350333","20","3157"
"350093","350085","4","1883"
"350144","350347","6","1975"
"350132","350158","8","2348"
"350153","350224","2","3515"
"350066","433648","16","1718"
"350127","350362","15","1189"
"350078","350081","11","3107"
"350097","350227","10","1086"
"350196","350198","7","2593"
"350123","350293","22","3257"
"350064","350063","14","3036"
"350079","350246","11","3434"
"350083","350086","1","2377"
"350070","350075","20","2996"
"350157","350202","13","2788"
"350121","350132","3","1697"
"350024","350266","6","1700"
"350073","350032","17","3436"
"350045","350043","6","2368"
"350034","350387","15","2486"
"350181","350173","2","2503"
"350029","350219","13","2084"
"350191","350269","11","308"
"350049","350070","16","1875"
"350180","350310","17","326"
"350093","350104","20","1964"
"350144","350132","11","1937"
"350132","350135","12","2722"
"350153","433648","14","3373"
"350066","350286","6","2910"
"350127","350297","19","3211"
"350078","350381","15","238"
"350097","350232","3","3729"
"350196","350025","15","3135"
"350123","350120","1","3290"
"350064","350059","4","930"
"350079","350081","18","109"
"350083","350087","15","1247"
"350070","350148","10","1894"
"350157","350252","9","2734"
"350121","350109","1","835"
"350024","350362","14","3284"
"350073","350105","7","2593"
"350045","350020","14","2199"
"350034","350249","20","1245"
"350181","350174","10","890"
"350029","350177","1","2350"
"350191","350096","5","1411"
"350049","350071","20","2652"
"350180","350341","8","2242"
"350093","350062","12","1742"
"350144","350282","15","3214"
"350132","350381","15","627"
"350153","350159","16","2862"
"350066","350378","15","3209"
"350127","350124","11","2217"
"350078","350077","1","1351"
"350097","350233","4","21"
"350196","350121","4","80"
"350123","350132","2","2219"
"350064","350067","1","2274"
"350079","350239","11","1017"
"350083","350088","27","4918"
"350070","350067","19","3558"
"350157","350306","5","348"
"350121","350236","9","268"
"350024","350039","5","2409"
"350073","433648","18","3225"
"350045","350039","13","3411"
"350034","350064","8","2753"
"350181","350175","20","1114"
"350029","350369","18","29"
"350191","350192","2","1152"
"350049","350074","8","1761"
"350180","350068","10","823"
"350093","350158","9","1471"
"350144","350009","9","3216"
"350132","350089","15","2996"
"350153","350124","6","2374"
"350066","350067","15","458"
"350127","350274","6","3158"
"350078","350089","14","1676"
"350097","350234","5","470"
"350196","350367","13","2730"
"350123","350128","8","348"
"350064","576832","23","4040"
"350079","350085","2","1081"
"350083","350089","3","2025"
"350070","350398","8","8"
"350157","350152","4","879"
"350121","350117","19","2063"
"350024","350147","6","2163"
"350073","350082","21","4694"
"350045","350189","13","1463"
"350034","350022","16","2898"
"350181","350176","26","1932"
"350029","350292","1","1612"
"350191","350384","19","2338"
"350049","350078","2","1482"
"350180","350218","4","2300"
"350093","350254","13","2075"
"350144","350063","4","3248"
"350132","350281","10","1746"
"350153","350005","4","2317"
"350066","350063","12","1419"
"350127","350143","15","1374"
"350078","350281","11","3445"
"350097","350235","7","2615"
"350196","350194","13","1292"
"350123","350051","4","3070"
"350064","350071","18","726"
"350083","350091","13","2291"
"350070","350071","17","1705"
"350157","350033","16","2544"
"350121","350113","3","760"
"350024","350070","20","496"
"350073","350382","18","1575"
"350045","350185","8","2635"
"350034","350118","16","494"
"350181","350177","5","3301"
"350029","350023","12","742"
"350191","350265","12","1181"
"350049","350093","15","927"
"350180","350045","19","2751"
"350093","350381","4","1591"
"350144","350159","13","2529"
"350132","350143","4","2285"
"350153","350155","14","363"
"350066","350244","5","1719"
"350127","350001","28","5469"
"350078","350085","10","3323"
"350097","350242","10","3240"
"350196","350302","19","2091"
"350123","350105","9","1003"
"350064","350060","2","2315"
"350083","350092","23","1748"
"350070","350064","14","541"
"350157","350279","17","3330"
"350121","350263","6","6"
"350024","350005","1","591"
"350073","350305","6","1016"
"350045","350024","15","2689"
"350034","350149","12","2332"
"350181","350179","3","3383"
"350029","350215","20","2782"
"350191","350092","5","1960"
"350049","350096","18","3531"
"350180","350153","19","2235"
"350093","350016","3","3203"
"350144","350213","17","905"
"350132","350347","10","3430"
"350153","350036","1","2348"
"350066","350071","12","121"
"350127","350109","16","87"
"350078","350158","7","2124"
"350097","350246","14","3221"
"350196","350321","14","2215"
"350123","350351","14","1673"
"350064","350072","12","3373"
"350083","350093","4","3003"
"350157","388018","9","2150"
"350121","350044","6","3204"
"350024","350197","18","72"
"350073","350067","25","1579"
"350045","350120","32","2958"
"350034","350318","11","1901"
"350181","350180","13","305"
"350029","350031","8","2091"
"350191","350050","4","994"
"350049","350105","6","1651"
"350180","350345","13","998"
"350093","350070","12","527"
"350144","350040","9","2294"
"350132","350120","9","2707"
"350153","350301","8","1055"
"350066","350148","18","1833"
"350127","350074","6","1315"
"350078","350266","8","1564"
"350097","350261","19","2696"
"350196","350006","16","5744"
"350123","350136","20","4169"
"350064","350068","1","2222"
"350083","350094","8","316"
"350157","350010","5","2324"
"350121","350125","15","3150"
"350024","650417","20","485"
"350073","350163","2","1416"
"350045","650417","2","2183"
"350034","350241","1","948"
"350181","350182","16","3261"
"350029","350050","18","3176"
"350191","350242","7","2746"
"350049","350109","3","1963"
"350180","350118","8","2564"
"350093","350035","2","618"
"350144","350136","14","784"
"350132","350216","3","2792"
"350153","350163","7","2976"
"350066","350060","5","1367"
"350127","350128","8","4560"
"350078","350093","4","2483"
"350097","350262","3","387"
"350196","350060","10","3065"
"350123","350005","1","443"
"350064","350061","1","17"
"350083","350095","16","2923"
"350157","350160","1","482"
"350121","350179","6","2107"
"350024","350151","19","1587"
"350073","350355","19","1049"
"350045","350032","19","215"
"350034","350391","1","507"
"350181","350183","7","936"
"350029","350392","17","1442"
"350191","350104","8","1839"
"350049","350113","4","2429"
"350180","350395","4","3316"
"350093","350089","17","2446"
"350144","350167","20","632"
"350132","350020","3","821"
"350153","350140","8","1028"
"350066","350356","16","3176"
"350127","350320","13","2044"
"350078","350339","16","1353"
"350097","350266","7","1417"
"350196","350156","1","3534"
"350123","350059","5","2245"
"350064","350057","6","3071"
"350083","350096","8","506"
"350157","350256","8","502"
"350121","350110","13","3482"
"350024","350247","8","1493"
"350073","350182","15","1416"
"350045","350051","8","3360"
"350034","350026","10","2566"
"350181","350184","1","2729"
"350029","350027","17","6123"
"350191","350004","9","1346"
"350049","350117","17","1694"
"350180","350349","11","2174"
"350093","350043","4","2890"
"350144","350378","19","2683"
"350132","350128","2","2897"
"350153","350332","28","5087"
"350066","350087","6","2888"
"350127","350147","5","1706"
"350078","350304","10","513"
"350097","350275","4","1554"
"350196","350079","19","3193"
"350123","350055","10","1232"
"350083","350097","20","3154"
"350157","350083","14","935"
"350121","350129","5","3153"
"350024","350355","18","3362"
"350073","350140","11","1541"
"350045","350136","10","3"
"350034","350172","3","709"
"350181","350185","16","3418"
"350029","350346","4","3293"
"350191","350400","19","2571"
"350049","350134","18","2024"
"350180","350176","31","3285"
"350093","350139","28","1844"
"350144","350067","2","1963"
"350132","350124","15","1304"
"350153","350386","3","1674"
"350066","350064","4","2250"
"350127","350105","8","1852"
"350078","350166","17","3330"
"350097","350284","11","424"
"350196","350206","21","5393"
"350123","350386","13","172"
"350083","350109","5","2555"
"350157","350329","11","267"
"350121","350114","20","634"
"350024","350032","13","3269"
"350073","350363","32","2526"
"350045","350036","1","2054"
"350034","350130","8","3123"
"350181","350186","7","759"
"350029","350400","3","214"
"350191","350035","24","1073"
"350049","350138","12","3056"
"350180","350368","11","3255"
"350093","350193","17","2075"
"350144","350217","12","3486"
"350132","350197","8","3120"
"350153","350213","11","641"
"350066","350191","3","3055"
"350127","350351","14","1705"
"350078","350066","11","3570"
"350097","350289","5","204"
"350196","350087","3","2027"
"350123","350063","18","2170"
"350083","350110","17","1623"
"350157","350156","4","619"
"350121","350133","2","1349"
"350024","350182","9","2205"
"350073","350040","22","2315"
"350045","350055","14","3490"
"350034","350053","19","1378"
"350181","350187","6","2160"
"350029","350035","13","1610"
"350191","350150","6","3588"
"350049","350139","19","242"
"350180","350249","2","2665"
"350093","350020","18","1313"
"350144","350313","7","3028"
"350132","350270","18","2267"
"350153","350094","36","1357"
"350066","350068","5","919"
"350127","350232","13","1423"
"350078","350024","16","1171"
"350097","350302","17","1149"
"350196","350183","1","1425"
"350123","350113","16","784"
"350083","350111","20","469"
"350157","350168","9","886"
"350121","350087","6","965"
"350024","350374","16","2276"
"350073","350071","11","580"
"350045","350063","7","1161"
"350034","350257","19","1714"
"350181","350188","14","2290"
"350029","350139","7","1845"
"350191","350246","14","2237"
"350049","350153","26","3609"
"350180","350184","12","3509"
"350093","350297","1","2860"
"350144","350271","4","2697"
"350132","350397","15","3442"
"350153","350286","20","2995"
"350066","350141","16","1293"
"350127","350251","25","2451"
"350078","350297","15","3344"
"350097","350305","14","2312"
"350196","350041","9","554"
"350123","350263","29","3308"
"350083","350120","17","1373"
"350157","350264","2","2104"
"350121","350118","1","822"
"350024","350351","6","1679"
"350073","350144","4","3587"
"350045","350040","18","2283"
"350034","350353","4","2962"
"350181","350189","17","1638"
"350029","350285","4","3526"
"350191","350300","30","5172"
"350049","350157","3","597"
"350180","350030","20","855"
"350093","350197","12","3479"
"350144","350140","6","1577"
"350132","350009","1","1815"
"350153","350340","20","1486"
"350066","350103","9","1905"
"350127","350217","9","662"
"350097","350312","2","1376"
"350196","350287","8","3507"
"350123","350125","10","1457"
"350083","350122","20","2715"
"350157","350164","9","3076"
"350121","350126","17","3072"
"350024","350028","15","10"
"350073","350079","18","1344"
"350045","350232","4","2905"
"350034","350030","18","6"
"350181","350190","7","3270"
"350029","350016","14","2710"
"350191","350127","13","5223"
"350049","350158","3","3546"
"350180","350069","17","2844"
"350093","350059","14","3323"
"350144","350152","11","4709"
"350132","350082","17","2750"
"350153","350113","13","2465"
"350066","350284","20","1478"
"350127","576832","12","2107"
"350097","350323","16","1996"
"350196","350168","12","1993"
"350123","350048","13","2290"
"350083","350123","7","2873"
"350157","350368","12","2368"
"350121","350026","16","650"
"350024","350082","17","730"
"350073","350271","9","612"
"350045","350190","1","2511"
"350034","350384","7","3030"
"350181","350191","14","1233"
"350029","350166","9","283"
"350191","350319","8","2672"
"350049","350166","5","2826"
"350180","350173","11","1439"
"350093","350251","14","1365"
"350144","350394","16","1281"
"350132","350136","21","2933"
"350153","350167","39","8366"
"350127","350213","13","401"
"350097","350324","13","878"
"350196","350360","12","2255"
"350123","350025","11","1912"
"350083","350124","6","3025"
"350157","350045","9","134"
"350121","350122","5","1080"
"350024","350328","11","2416"
"350073","350344","10","4009"
"350045","350059","2","2438"
"350034","350211","12","608"
"350181","350192","19","2898"
"350029","350162","36","4323"
"350191","350231","4","2778"
"350049","350174","13","2191"
"350180","350269","8","3574"
"350093","350078","14","1778"
"350144","350317","11","756"
"350132","350067","3","3526"
"350153","350144","14","4117"
"350127","350244","20","2805"
"350097","350330","15","2944"
"350196","350218","16","2836"
"350123","350121","2","2438"
"350083","350129","10","2039"
"350157","350172","15","1175"
"350121","350130","19","3381"
"350024","350209","5","2482"
"350073","350302","11","2722"
"350045","350044","1","25"
"350034","350038","14","3589"
"350181","350193","17","3272"
"350029","350024","16","270"
"350191","350093","19","1188"
"350049","350181","16","1735"
"350180","350096","19","628"
"350093","350270","6","2611"
"350144","350102","15","88"
"350132","350163","2","3175"
"350127","350340","5","1935"
"350097","350333","3","571"
"350196","350195","12","1410"
"350123","350290","8","2086"
"350083","350130","1","620"
"350157","350226","13","2308"
"350121","350226","9","2026"
"350024","350167","5","33"
"350045","576832","17","869"
"350034","350230","19","3573"
"350181","350197","14","2438"
"350029","350120","18","3329"
"350191","350285","2","2287"
"350049","350188","11","1142"
"350180","350296","18","3420"
"350093","350324","18","2868"
"350144","350156","13","85"
"350132","350259","18","1949"
"350127","350394","15","1429"
"350097","350334","11","1155"
"350196","350387","13","3195"
"350123","350117","16","1361"
"350083","350136","20","1871"
"350157","350041","8","1503"
"350121","350115","5","2871"
"350024","350013","12","1804"
"350045","350202","7","299"
"350034","350015","2","3531"
"350181","350241","6","2613"
"350029","350289","2","464"
"350191","350208","6","3531"
"350049","350190","11","1750"
"350180","350350","15","1631"
"350093","350097","13","1600"
"350144","350079","2","3287"
"350132","350121","13","1752"
"350127","350317","8","1375"
"350097","350338","9","3134"
"350196","350103","33","4805"
"350123","350129","6","865"
"350083","350137","8","1976"
"350157","350149","6","2789"
"350121","350284","7","1229"
"350024","350259","20","571"
"350045","350221","5","146"
"350034","350261","33","2116"
"350181","350254","7","1115"
"350029","350128","20","3231"
"350191","350131","4","2491"
"350049","350202","3","2909"
"350180","350177","5","2957"
"350093","350343","20","625"
"350144","350129","15","3482"
"350132","350140","20","3289"
"350127","350048","18","3523"
"350097","350344","10","1911"
"350196","350253","16","2463"
"350123","350202","13","2597"
"350083","350139","4","1515"
"350157","350072","8","617"
"350121","350111","6","1159"
"350024","433648","9","759"
"350045","350048","9","2406"
"350034","350161","7","3389"
"350181","350260","4","950"
"350029","350147","8","141"
"350191","350335","20","960"
"350049","350206","4","626"
"350180","350004","11","367"
"350093","350205","15","1027"
"350144","350375","8","2978"
"350132","350290","8","2238"
"350127","350294","23","4121"
"350097","350347","18","1369"
"350196","350349","19","450"
"350123","350298","8","2871"
"350083","350140","4","1968"
"350157","350026","6","436"
"350121","350184","19","2590"
"350024","350021","16","2969"
"350045","350121","5","2434"
"350034","350023","18","2385"
"350181","350261","2","774"
"350029","350297","8","540"
"350191","350204","5","1373"
"350049","350210","10","3047"
"350180","350181","28","630"
"350093","350301","1","3571"
"350144","350148","20","3211"
"350132","350075","15","855"
"350127","350121","3","2294"
"350097","350353","7","1607"
"350196","350080","21","2048"
"350123","350256","17","1851"
"350083","350151","3","2374"
"350157","350218","3","376"
"350121","350119","7","1467"
"350024","350094","6","2761"
"350045","350271","3","691"
"350034","350042","12","1754"
"350181","350274","10","3335"
"350029","350028","10","2548"
"350191","350162","24","3660"
"350049","350217","15","2717"
"350180","350008","12","1324"
"350093","350397","5","599"
"350144","350202","5","589"
"350132","350171","2","2670"
"350127","350194","14","3551"
"350097","350355","1","2611"
"350196","350034","3","1787"
"350123","350294","20","3298"
"350083","350156","6","2814"
"350157","350272","16","2696"
"350121","350123","15","1158"
"350024","350382","19","3163"
"350045","350014","9","1382"
"350034","350234","9","3549"
"350181","350276","12","3397"
"350029","350132","20","3017"
"350191","350258","16","1385"
"350049","350218","2","1149"
"350180","350254","11","1175"
"350093","350278","13","1550"
"350144","350160","15","1722"
"350132","350244","9","3067"
"350127","350129","33","4349"
"350097","350358","8","734"
"350196","350184","6","1078"
"350123","350360","12","2587"
"350083","350158","19","2749"
"350157","350099","18","516"
"350121","350127","19","2508"
"350024","350244","13","2025"
"350045","350033","8","69"
"350034","350115","17","1219"
"350181","350299","12","99"
"350029","350032","7","154"
"350191","350216","15","2188"
"350049","350219","21","3486"
"350093","350236","17","870"
"350144","350133","5","604"
"350132","350071","17","290"
"350127","350279","13","1755"
"350097","350359","16","3002"
"350196","397902","20","2638"
"350123","350133","14","47"
"350083","350159","15","3278"
"350157","350153","18","1603"
"350121","350350","9","1955"
"350024","350017","1","661"
"350045","350279","13","790"
"350034","350073","17","2333"
"350181","350361","13","848"
"350029","350278","8","1531"
"350191","350043","17","1733"
"350049","350221","24","7604"
"350093","350051","19","1643"
"350144","350014","16","1532"
"350132","350125","8","2806"
"350127","350106","15","3575"
